feature,median_rel_drift
wavelet-LHL_glszm_SizeZoneNonUniformity,0.46153846153846145
wavelet-HLL_glcm_ClusterShade,0.4617640784277359
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.4619093608088838
wavelet-HLH_glrlm_RunLengthNonUniformity,0.46321568621201326
original_glrlm_ShortRunHighGrayLevelEmphasis,0.4634259333607225
wavelet-HHL_firstorder_Energy,0.46362696946523285
wavelet-HHL_firstorder_TotalEnergy,0.46362696946523285
wavelet-HLL_firstorder_Mean,0.4638483146447411
wavelet-LLL_glszm_ZoneVariance,0.46463915539852085
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.4646447749833774
wavelet-LLL_glszm_LargeAreaEmphasis,0.46493546010350717
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.4650000000000001
original_firstorder_InterquartileRange,0.46585183952167725
wavelet-LLH_glszm_LargeAreaEmphasis,0.4668830427083455
original_firstorder_TotalEnergy,0.46976778656663754
original_firstorder_Energy,0.46976778656663765
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.4703370298954852
wavelet-LHH_firstorder_Median,0.47127296901792215
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.4730943781513477
log-sigma-1-0-mm-3D_firstorder_Kurtosis,0.4738863849310332
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.4741640820042327
wavelet-HLL_gldm_HighGrayLevelEmphasis,0.4741720786273764
wavelet-HLL_gldm_LowGrayLevelEmphasis,0.4741720786273783
wavelet-LHL_firstorder_TotalEnergy,0.4749338191747777
wavelet-LHL_firstorder_Energy,0.47493381917477784
original_glszm_SizeZoneNonUniformityNormalized,0.4753547445057611
wavelet-HHL_glrlm_RunLengthNonUniformity,0.47537738018222697
wavelet-LLL_firstorder_Energy,0.47579349807724497
wavelet-LLL_firstorder_TotalEnergy,0.475793498077245
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.4764989106154107
log-sigma-5-0-mm-3D_firstorder_TotalEnergy,0.47667574217299225
log-sigma-5-0-mm-3D_firstorder_Energy,0.47667574217299236
log-sigma-3-0-mm-3D_firstorder_Minimum,0.4787083013151909
wavelet-LLL_gldm_GrayLevelNonUniformity,0.4793296128856358
wavelet-HLH_glcm_SumAverage,0.48131536210638826
wavelet-HLH_glcm_JointAverage,0.48131536210639725
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.481549293861553
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.4815492938615533
wavelet-HHH_glrlm_RunLengthNonUniformity,0.48226268207463163
wavelet-HLL_firstorder_Uniformity,0.4824056334689848
wavelet-HLL_gldm_GrayLevelVariance,0.48240563346900606
wavelet-HLL_firstorder_Entropy,0.48279798054938455
log-sigma-5-0-mm-3D_gldm_GrayLevelNonUniformity,0.48281233181999916
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.4839506172839509
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.4839506172839509
wavelet-LLH_glszm_GrayLevelVariance,0.48395061728395133
wavelet-LHL_glszm_GrayLevelVariance,0.48395061728395133
wavelet-LLL_glrlm_ShortRunEmphasis,0.4849432475045085
wavelet-LHL_glcm_ClusterShade,0.4851895969323371
wavelet-LHL_glcm_SumSquares,0.48529600137248613
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.4860440477237237
original_glszm_LargeAreaLowGrayLevelEmphasis,0.48613069518394825
wavelet-HLL_ngtdm_Busyness,0.48623882423216586
wavelet-LHL_glcm_JointAverage,0.4876106994369642
wavelet-LHL_glcm_SumAverage,0.4876106994369752
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.4880540302293069
original_firstorder_Skewness,0.48853836416120056
wavelet-LHL_ngtdm_Busyness,0.48939783225266625
original_gldm_GrayLevelNonUniformity,0.4923780990299621
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.4948932383180822
log-sigma-4-0-mm-3D_glszm_GrayLevelVariance,0.4948932383180822
wavelet-LLL_glszm_SmallAreaEmphasis,0.49501279231513934
log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.496935327757703
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.49693532775770316
wavelet-HLL_glrlm_GrayLevelNonUniformity,0.49737378341362093
log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.4982449348738332
wavelet-HLL_glszm_ZonePercentage,0.4994964199722696
wavelet-HHL_glszm_ZoneEntropy,0.5
log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.5002792963371028
log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.5002792963371031
wavelet-LHH_glrlm_GrayLevelNonUniformity,0.5005152183416486
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.500902689148434
wavelet-LHL_glrlm_GrayLevelVariance,0.5009446984616446
wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.5009446984624424
log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.5013635751010522
log-sigma-4-0-mm-3D_firstorder_Energy,0.5013635751010523
original_gldm_DependenceNonUniformity,0.5023098121323912
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,0.5034539473684211
wavelet-HLH_glrlm_GrayLevelNonUniformity,0.50536759914425
log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.5059627244301832
wavelet-LHL_glcm_Autocorrelation,0.5065790907215366
wavelet-HHL_glszm_ZonePercentage,0.5070096068648198
wavelet-LHH_ngtdm_Busyness,0.5074863529616191
log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.5084877985512756
log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.508487798551304
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.5085952687600921
wavelet-LHL_gldm_HighGrayLevelEmphasis,0.5085952687600956
wavelet-HLH_glcm_ClusterShade,0.508912791022514
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.5094094450948998
log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.5103387196533519
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.510738673076019
log-sigma-4-0-mm-3D_gldm_GrayLevelNonUniformity,0.511513999169709
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.5120777781754952
wavelet-LLL_gldm_DependenceVariance,0.5139329229773968
log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.5143233574303271
wavelet-LHL_firstorder_Mean,0.5150747637874085
wavelet-HHH_glrlm_GrayLevelNonUniformity,0.5154235947641606
wavelet-LHL_firstorder_Maximum,0.5156768644107814
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.5164663961060472
wavelet-HHL_glrlm_GrayLevelNonUniformity,0.5176266566982686
log-sigma-1-0-mm-3D_firstorder_TotalEnergy,0.5197333380746485
log-sigma-1-0-mm-3D_firstorder_Energy,0.5197333380746486
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.5202372521607712
log-sigma-5-0-mm-3D_firstorder_Range,0.5220633667382675
log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,0.5222850758657627
wavelet-LHH_gldm_LargeDependenceEmphasis,0.5229971650443649
log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.52454279397614
original_glszm_ZoneVariance,0.5252965039439773
wavelet-HLL_gldm_DependenceNonUniformity,0.5275501124457158
wavelet-HHL_firstorder_Range,0.5279500418225251
original_firstorder_MeanAbsoluteDeviation,0.5285062769435622
original_glszm_LargeAreaEmphasis,0.5285263607972637
log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.5301388788437658
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.531611675781565
wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.5324614489247057
wavelet-HLH_ngtdm_Busyness,0.5342943827656763
wavelet-LLL_firstorder_Variance,0.5345016350703542
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5345327892235203
wavelet-HLH_gldm_LowGrayLevelEmphasis,0.535101187152971
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.5351011871529774
log-sigma-5-0-mm-3D_gldm_SmallDependenceEmphasis,0.536866055240784
wavelet-HHL_ngtdm_Busyness,0.5370233712332958
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.5370703802056229
wavelet-LHH_glcm_JointAverage,0.5373389778687675
wavelet-LHH_glcm_SumAverage,0.5373389778687675
wavelet-LLH_gldm_GrayLevelNonUniformity,0.5377581526040816
wavelet-LHL_gldm_DependenceNonUniformity,0.5383134092396802
wavelet-HHH_ngtdm_Busyness,0.5406436535134431
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.5418098636654772
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.5440897009483652
log-sigma-3-0-mm-3D_firstorder_Energy,0.5442185672770626
log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.5442185672770627
log-sigma-2-0-mm-3D_firstorder_Energy,0.5473305416972504
log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.5473305416972505
wavelet-LHH_glcm_ClusterShade,0.5485086800121934
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.548987865700156
wavelet-HLL_glrlm_GrayLevelVariance,0.548987865700707
wavelet-LHH_gldm_LowGrayLevelEmphasis,0.5490812309951538
wavelet-LHH_gldm_HighGrayLevelEmphasis,0.5490812309951538
wavelet-HLH_gldm_GrayLevelNonUniformity,0.5491205786661535
wavelet-HHL_gldm_GrayLevelNonUniformity,0.549323838950948
wavelet-LHH_gldm_GrayLevelNonUniformity,0.5493929475044383
original_shape_VoxelVolume,0.5494354821432398
wavelet-HHH_gldm_GrayLevelNonUniformity,0.549440527331766
wavelet-HLL_firstorder_Maximum,0.5497074419300065
original_shape_MeshVolume,0.550055897174225
log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5505764407621335
wavelet-HLL_gldm_GrayLevelNonUniformity,0.5508629222937272
wavelet-LHL_gldm_GrayLevelNonUniformity,0.5509348411939883
log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.5516716297214102
log-sigma-5-0-mm-3D_glszm_GrayLevelVariance,0.5526420454545453
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.5526420454545456
wavelet-LHL_firstorder_Entropy,0.5527808817490287
wavelet-LHL_gldm_GrayLevelVariance,0.5528148245018467
wavelet-LHL_firstorder_Uniformity,0.5528148245020361
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.5533298222734602
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.5536745176805447
log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.5537280899318471
log-sigma-1-0-mm-3D_firstorder_Variance,0.5540795684428101
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.5550471703771789
original_glszm_ZonePercentage,0.5553669899765437
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.555941903279058
log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.5565476996144452
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.5567444445129286
log-sigma-4-0-mm-3D_firstorder_Range,0.5570024961388016
log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.5572874905878069
wavelet-LHH_gldm_DependenceNonUniformity,0.5575838999715248
wavelet-LHH_glszm_GrayLevelNonUniformity,0.5576923076923077
wavelet-HLH_glszm_GrayLevelNonUniformity,0.5600000000000002
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5600545454545454
log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.56319263592031
wavelet-LLL_gldm_SmallDependenceEmphasis,0.5637409077547608
wavelet-HLH_glszm_ZonePercentage,0.5637450817106955
wavelet-LHH_glrlm_ShortRunEmphasis,0.5639801318552982
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.5647435748894248
log-sigma-4-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.5657307151926505
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,0.5663639741802996
original_firstorder_Minimum,0.5664758560854388
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.5664901410688424
wavelet-HLH_gldm_DependenceNonUniformity,0.5678225113269049
log-sigma-2-0-mm-3D_firstorder_Maximum,0.5685831593310934
wavelet-LLH_glszm_ZoneEntropy,0.5688168974523329
wavelet-LHL_firstorder_Minimum,0.5689697878153775
log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.5691198560406112
wavelet-HLL_glszm_SmallAreaEmphasis,0.5707856978596213
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.5714285714285714
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.5714285714285714
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.5714285714285714
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.5714285714285714
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.5715568389601615
wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.5722457069694191
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.5733232626594666
original_glrlm_RunEntropy,0.5753091334958742
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.5766666666666665
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.5766680023749985
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.576975694056665
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.5772576961218236
wavelet-LLH_gldm_DependenceNonUniformity,0.5774357268240957
wavelet-LLH_gldm_SmallDependenceEmphasis,0.5774579161591923
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.5779233821425048
wavelet-LLL_firstorder_InterquartileRange,0.5780113077481837
log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.5792187409720397
log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.5815540779112183
wavelet-HHL_gldm_DependenceNonUniformity,0.583841391075875
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.5859939087559185
log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.5862915195892119
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.5876017593980066
wavelet-LHL_glszm_SmallAreaEmphasis,0.5894076976167759
wavelet-HHH_gldm_DependenceNonUniformity,0.589548590246964
log-sigma-1-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.5897646721823915
wavelet-LHL_glszm_ZonePercentage,0.5907435901127331
wavelet-LLL_firstorder_Kurtosis,0.59171019154035
wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.5920788091419242
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.5941698843354624
wavelet-LLL_glszm_ZonePercentage,0.5942838275195681
wavelet-HLL_glszm_ZoneEntropy,0.5959958228367165
log-sigma-4-0-mm-3D_glszm_ZonePercentage,0.596919573270313
wavelet-LLH_firstorder_Skewness,0.5986294858957603
log-sigma-1-0-mm-3D_firstorder_90Percentile,0.5990178819335036
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.5997106417659159
wavelet-LHH_glrlm_RunEntropy,0.600569795815893
wavelet-HHH_firstorder_Mean,0.6025098954835764
wavelet-LLH_glszm_SmallAreaEmphasis,0.6025548538935479
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.6034173915132129
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.6050924724242901
log-sigma-5-0-mm-3D_gldm_DependenceNonUniformity,0.6062435501414336
wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.6075324122974166
log-sigma-2-0-mm-3D_firstorder_Variance,0.6081502489298527
log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.6095845180989673
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.6096291463561716
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.6105827471850706
wavelet-LHH_glrlm_RunPercentage,0.6106599372334617
wavelet-LHL_firstorder_Skewness,0.6126154825804373
log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.613249691088894
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.6145980732472814
original_firstorder_Maximum,0.6152362421934411
wavelet-LHL_glszm_ZoneEntropy,0.6153771895842277
original_gldm_SmallDependenceEmphasis,0.6160522538525658
wavelet-HHL_firstorder_Mean,0.6168175533149429
wavelet-LHL_firstorder_Range,0.6194411775777113
log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.6196643098275123
wavelet-HLL_firstorder_Minimum,0.6219848896489326
original_firstorder_Kurtosis,0.62408792602808
log-sigma-5-0-mm-3D_gldm_DependenceVariance,0.6244230294435054
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.626633610587569
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.6306995258564728
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.6310114393975026
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.6310114393975031
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.6325472154439433
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.6325472154439433
wavelet-LHH_glrlm_LongRunEmphasis,0.6325824873892301
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.6330645652130807
wavelet-LLL_firstorder_Minimum,0.634338344985158
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.6351675889853856
log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.6363078282710339
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.6386111111111109
log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.6394181813739697
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,0.6413481387003501
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.6418233026962266
wavelet-HLH_firstorder_Mean,0.6427467484997165
wavelet-LLH_glszm_ZonePercentage,0.6435537662103703
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.6444184176442083
wavelet-HLH_glszm_SmallAreaEmphasis,0.6462616544341853
log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.6464204583228702
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.6475730821932564
log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,0.6477647437231462
wavelet-LHH_glszm_SmallAreaEmphasis,0.6489363448855179
wavelet-LHH_firstorder_Mean,0.6490979639151123
log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.6493265187078379
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.6520833333333332
log-sigma-1-0-mm-3D_firstorder_Minimum,0.6522174151588647
log-sigma-3-0-mm-3D_firstorder_Range,0.6525083850246882
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.652559871284653
log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6562412486728579
log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.6566125419770286
wavelet-LHH_glszm_ZonePercentage,0.6568440085989711
log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.6570086933431563
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.6595633151801243
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.6595633151801433
log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.6615065180162971
wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.662150928740436
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.6635802773973433
log-sigma-2-0-mm-3D_glrlm_RunVariance,0.6663168388546263
log-sigma-2-0-mm-3D_firstorder_Minimum,0.6665909782775992
wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.6666666666666665
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.6704793807991871
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.6731391585760517
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.6731391585760517
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.6733055737270824
wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.6743777056277057
wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.6743777056277058
wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.6761560936897629
wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.6761560936897629
wavelet-LLL_glrlm_RunEntropy,0.6791488668036684
wavelet-HHL_firstorder_Skewness,0.6793959038538471
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6799879778411344
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.6806206987529118
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.6817048861006164
wavelet-LLL_firstorder_Maximum,0.6822556830929856
log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,0.6834757746393785
log-sigma-4-0-mm-3D_glrlm_ShortRunEmphasis,0.6843056926297402
log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.6850271524888867
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.6850279748164567
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.6850279748164567
log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.6873835508170683
log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.689516629829205
log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.6895166298292097
original_shape_Sphericity,0.6900296436580163
log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,0.6905234463883305
wavelet-HLL_glszm_GrayLevelVariance,0.6930742079889812
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.6930742079889813
log-sigma-4-0-mm-3D_glrlm_RunPercentage,0.6933922734375906
wavelet-LHL_glrlm_ShortRunEmphasis,0.6946045831399073
log-sigma-5-0-mm-3D_glrlm_RunPercentage,0.6958810207596822
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.6984126984126984
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.6984126984126985
wavelet-HLH_firstorder_Skewness,0.7052095330781951
log-sigma-1-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.7058305456951756
log-sigma-5-0-mm-3D_gldm_LargeDependenceEmphasis,0.7074760758900374
log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.708180551531165
wavelet-HLL_firstorder_Range,0.7100570071956616
wavelet-LHH_glrlm_RunVariance,0.7101344503083684
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.7103392964553404
log-sigma-1-0-mm-3D_firstorder_Skewness,0.7111702883661228
wavelet-HHH_firstorder_Skewness,0.7167644735645259
log-sigma-3-0-mm-3D_glrlm_RunVariance,0.7240128600203897
log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,0.7244883059169552
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,0.7245027051899995
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.7245163475322981
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.7263648588039532
wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.7263648588039532
wavelet-LHH_firstorder_Skewness,0.7286574808254423
log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.729459742103723
log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.7295497450972916
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.735274769104367
wavelet-HLL_firstorder_Skewness,0.7362797647247274
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.7391334134526822
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.7391334134526824
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.7402204858073277
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.7460539328808004
log-sigma-4-0-mm-3D_glrlm_RunVariance,0.7535069910207065
log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.7559101180834177
log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.7598513766472098
wavelet-LHL_glrlm_LongRunEmphasis,0.7623179629317471
log-sigma-4-0-mm-3D_glrlm_RunEntropy,0.7648299459271954
log-sigma-1-0-mm-3D_firstorder_Maximum,0.7667659186814183
log-sigma-5-0-mm-3D_glrlm_RunVariance,0.7697905596381835
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.7706551372926453
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.7713574792047904
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.7730894289919138
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.7761024663166769
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.778729758075803
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.778729758075803
log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.779999786487986
wavelet-LHH_glszm_ZoneEntropy,0.7804166303912958
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.7816653803527792
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.7846192260433411
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.7856893115481405
log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.7897321814469732
wavelet-HHL_glrlm_LongRunEmphasis,0.7906799875052306
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.7964267500623046
wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.7976533503717448
log-sigma-5-0-mm-3D_glrlm_LongRunEmphasis,0.7990418716091341
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.8007808694346734
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.8057145098874081
log-sigma-1-0-mm-3D_firstorder_Range,0.8092602143527913
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.8093332081390091
wavelet-LHL_glrlm_RunVariance,0.8176678458703144
log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis,0.8181834537456754
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.8196936425924348
log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8197394835360812
log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.8208430446962353
wavelet-LHL_gldm_LargeDependenceEmphasis,0.8208649048851722
log-sigma-5-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8227845704725514
log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.8246243534246035
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.8333333333333338
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.8333333333333338
wavelet-HHL_gldm_DependenceEntropy,0.8404618229064021
log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8424171104399509
wavelet-LHL_glrlm_RunPercentage,0.8440735577408067
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8443045174083295
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.8458725180236656
